"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","KR","韓国","SEL","ソウル","1188","ロッテホテル ソウル［本館］"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","KR","韓国","SEL","ソウル","1319","ｼｪﾗﾄﾝ ｸﾞﾗﾝﾃﾞ ｳｫｰｶｰﾋﾙ ｿｳﾙ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","KR","韓国","SEL","ソウル","1781","ソウル プラザ ホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","KR","韓国","SEL","ソウル","3300","ロイヤルホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","KR","韓国","SEL","ソウル","3981","ウエスティン チョースン"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","KR","韓国","SEL","ソウル","3988","ミレニアムソウルヒルトン"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","KR","韓国","SEL","ソウル","6250","コリアナ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","KR","韓国","SEL","ソウル","S0002","サマー セット パレス ソウル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","KR","韓国","SEL","ソウル","S0016","イビス アンバサダー 明洞"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","KR","韓国","SEL","ソウル","S0093","ラマダホテル＆スイート"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","KR","韓国","SEL","ソウル","S0104","南大門パレス"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","KR","韓国","SEL","ソウル","S0446","ロッテシティホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","MO","マカオ","MFM","マカオ","M0163","ｻﾞ ｳﾞｪﾈﾁｱﾝ ﾏｶｵ ﾘｿﾞｰﾄ ﾎﾃﾙ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","MY","マレーシア","BKI","コタキナバル","10382","ネクサスリゾート"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","MY","マレーシア","BKI","コタキナバル","1572","ｼｬﾝｸﾞﾘﾗ･ﾀﾝｼﾞｭﾝｱﾙﾘｿﾞｰﾄ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","MY","マレーシア","BKI","コタキナバル","1862","シャングリラ ラサリア リゾート"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","MY","マレーシア","BKI","コタキナバル","5209","プロムナード"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","MY","マレーシア","BKI","コタキナバル","B0037","ｽﾃﾗ ﾊｰﾊﾞｰ ﾘｿﾞｰﾄ & ｽﾊﾟ "
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","MY","マレーシア","KUL","クアラルンプール","10367","ラディウス インターナショナル ホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","MY","マレーシア","KUL","クアラルンプール","2572","スイス ガーデン ホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","MY","マレーシア","KUL","クアラルンプール","K0104","グランド ミレニアム クアラルンプール"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","MY","マレーシア","KUL","クアラルンプール","K0119","ノボテル クアラルンプール シティセンター"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","SG","シンガポール","SIN","シンガポール","1414","ｺｯﾌﾟｿｰﾝ ｵｰｷｯﾄﾞ ｼﾝｶﾞﾎﾟｰﾙ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","SG","シンガポール","SIN","シンガポール","4016","パークロイヤル オン キチェナーロード"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TH","タイ","005","アユタヤ","X50003","ホテル指定無し"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TH","タイ","BKK","バンコク","1158","ザツインタワーズホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TH","タイ","BKK","バンコク","1358","ｲﾝﾍﾟﾘｱﾙ ｸｨｰﾝｽﾞ ﾊﾟｰｸ ﾎﾃﾙ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TH","タイ","BKK","バンコク","2795","バイヨーク スイート ホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TH","タイ","BKK","バンコク","3775","モンティエン バンコク"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TH","タイ","BKK","バンコク","B0137","バイヨーク ブティック ホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TH","タイ","CNX","チェンマイ","2810","チェンマイ プラザ ホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TW","台湾","TPE","台北","1084","喜来登大飯店"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TW","台湾","TPE","台北","3355","台北凱撤大飯店"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TW","台湾","TPE","台北","4769","華華大飯店"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TW","台湾","TPE","台北","4780","天成大飯店"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TW","台湾","TPE","台北","T0017","晶華酒店"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TW","台湾","TPE","台北","T0078","圓山大飯店〔本館〕(ｸﾞﾗﾝﾄﾞ ﾎﾃﾙ)"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","AAS","アジア","TW","台湾","TPE","台北","T0079","圓山大飯店 [麒麟庁]又は[金龍庁]"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","BEU","ヨーロッパ","FR","フランス","PAR","パリ","3935","マドリッド オペラ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","BEU","ヨーロッパ","FR","フランス","PAR","パリ","P0105","トロンシェ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","BEU","ヨーロッパ","PT","ポルトガル","492","ブサコ","4866","ブサコ パレス"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","BEU","ヨーロッパ","RU","ロシア","LED","サンクトペテルブルク","X52115","ホテル指定無し"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","BEU","ヨーロッパ","RU","ロシア","MOW","モスクワ","X52548","ホテル指定無し"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","CHT","中近東","AE","アラブ首長国連邦","DXB","ドバイ","D0040","グランド ハイアット ドバイ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","DNU","北米","US","アメリカ合衆国","LAX","ロサンゼルス","3555","ルネッサンス ハリウッド"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","DNU","北米","US","アメリカ合衆国","LAX","ロサンゼルス","4245","ビバリー ヒルトン"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","DNU","北米","US","アメリカ合衆国","NYC","ニューヨーク","1309","ｼｪﾗﾄﾝ ﾆｭｰﾖｰｸ ﾎﾃﾙ & ﾀﾜｰｽﾞ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","DNU","北米","US","アメリカ合衆国","NYC","ニューヨーク","3605","ミルフォード プラザ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","FOC","オセアニア","NC","ニューカレドニア","NOU","ヌーメア","3600","ル サーフ ホテル ヌメア"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","FOC","オセアニア","NC","ニューカレドニア","NOU","ヌーメア","N0007","ラマダ プラザ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","FOC","オセアニア","NC","ニューカレドニア","NOU","ヌーメア","N0014","ル メリディアン ヌーメア"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","FOC","オセアニア","NC","ニューカレドニア","NOU","ヌーメア","N0096","ラ プロムナード"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","1907","ﾜｲｷｷﾋﾞｰﾁ ﾏﾘｵｯﾄ ﾘｿﾞｰﾄ&ｽﾊﾟ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2334","ヒルトン ハワイアン ビレッジ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2337","ﾊｲｱｯﾄﾘｰｼﾞｪﾝｼｰ ﾜｲｷｷ ﾘｿﾞｰﾄ ｱﾝﾄﾞ ｽﾊﾟ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","2858","オハナ ワイキキビーチコマー"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","3168","シェラトン ワイキキ ホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","3169","ロイヤル ハワイアン"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","3531","ワイキキ パーク ホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","3532","ミラマー アット ワイキキ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","3864","オハナ ワイキキ マリア"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","4226","ザ カハラ ホテル＆リゾート"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","HWI","ハワイ","HA","ハワイ","HNL","ホノルル","4970","ハレクラニ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","11807","ﾋﾙﾄﾝｸﾞｱﾑﾘｿﾞｰﾄ&ｽﾊﾟ[ﾏｶﾞﾗﾋﾀﾜｰ以外]"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","11808","ﾊﾟｼﾌｨｯｸ ｱｲﾗﾝﾄﾞ ｸﾗﾌﾞ ｸﾞｱﾑ[ﾛｲﾔﾙﾀﾜｰ以外]"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","1714","ザ ウェスティン リゾート グアム"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","2079","アウトリガー グアム リゾート"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","3151","グアム プラザ ホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","3519","ホテル ニッコー グアム"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","3843","グアム リーフ ホテル"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","8181","オハナ ベイビュー グアム"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","8194","ｸﾞｱﾑ ﾏﾘｵｯﾄ ﾘｿﾞｰﾄ & ｽﾊﾟ"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","8195","ハイアットリージェンシー グアム"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","8196","ホリデイリゾート グアム"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","GU","グアム","GUM","グアム","8199","ロイヤルオーキッド グアム"
"003","大阪","HOE","阪急交通社　e-very大阪センター（ツアー）","MNA","ミクロネシア","SP","サイパン","SPN","サイパン","1193","ｺｰﾗﾙ ｵｰｼｬﾝ ﾎﾟｲﾝﾄ ﾘｿﾞｰﾄ ﾎﾃﾙ"
